Model_Year,Make,Model_1,Vehicle_Class,Engine_Size,Cylinders,Transmission,Fuel_Type,Fuel_Consumption_City,CO2_Emissions,CO2_Rating,Smog_Rating
2023,Lexus,LC 500 Convertible,Minicompact,5.0,8.0,AS10,8.0,16.0,304,4,5
2023,Lexus,LC 500h,Subcompact,3.5,6.0,AV10,6.0,9.0,189,6,7
2023,Lexus,LS 500 AWD,Mid-size,3.4,6.0,AS10,6.0,13.8,270,4,5
2023,Lexus,LS 500h AWD,Mid-size,3.5,6.0,AV10,6.0,10.1,217,5,7
2023,Lexus,LX 600,SUV: Standard,3.4,6.0,AS10,6.0,14.2,298,4,5
2023,Lexus,NX 250 AWD,SUV: Small,2.5,4.0,AS8,4.0,9.4,198,6,6
2023,Lexus,NX 350 AWD,SUV: Small,2.4,4.0,AS8,4.0,10.5,221,5,7
2023,Lexus,NX 350 AWD F SPORT,SUV: Small,2.4,4.0,AS8,4.0,10.5,222,5,7
2023,Lexus,NX 350h AWD,SUV: Small,2.5,4.0,AV6,4.0,5.7,139,7,7
2023,Lexus,RC 300 AWD,Subcompact,3.5,6.0,AS6,6.0,12.2,253,5,5
2023,Lexus,RC 350 AWD,Subcompact,3.5,6.0,AS6,6.0,12.2,253,5,5
2023,Lexus,RC F,Subcompact,5.0,8.0,AS8,8.0,14.4,285,4,5
2023,Lexus,RX 350 AWD,SUV: Small,2.4,4.0,AS8,4.0,11.2,231,5,7
2023,Lexus,RX 350h AWD,SUV: Small,2.5,4.0,AV6,4.0,6.3,151,7,7
2023,Lexus,RX 500h AWD,SUV: Small,2.4,4.0,AS6,4.0,8.7,199,6,7
2023,Lexus,UX 250h AWD,Compact,2.0,4.0,AV6,4.0,5.7,140,7,7
2023,Lincoln,Aviator AWD,SUV: Standard,3.0,6.0,AS10,6.0,13.7,280,4,5
2023,Lincoln,Aviator AWD (Without Stop-Start),SUV: Standard,3.0,6.0,AS10,6.0,14.7,292,4,5
2023,Lincoln,Corsair AWD,SUV: Small,2.0,4.0,AS8,4.0,11.2,232,5,7
2023,Lincoln,Nautilus AWD,SUV: Small,2.0,4.0,A8,4.0,11.6,249,5,6
2023,Lincoln,Nautilus AWD,SUV: Small,2.0,4.0,AS8,4.0,11.5,249,5,6
2023,Lincoln,Nautilus AWD,SUV: Small,2.7,6.0,AS8,6.0,12.7,262,4,6
2023,Lincoln,Navigator 4X4,SUV: Standard,3.5,6.0,AS10,6.0,15.2,310,4,6
2023,Lincoln,Navigator 4X4 (Without Stop-Start),SUV: Standard,3.5,6.0,AS10,6.0,15.7,320,3,6
2023,Maserati,Ghibli GT,Mid-size,3.0,6.0,A8,6.0,13.4,271,4,3
2023,Maserati,Ghibli Modena,Mid-size,3.0,6.0,A8,6.0,13.4,271,4,3
2023,Maserati,Ghibli Modena AWD,Mid-size,3.0,6.0,A8,6.0,14.1,284,4,3
2023,Maserati,Ghibli Trofeo,Mid-size,3.8,8.0,A8,8.0,17.4,348,3,1
2023,Maserati,Grecale GT,SUV: Small,2.0,4.0,A8,4.0,10.6,218,5,5
2023,Maserati,Grecale Modena,SUV: Small,2.0,4.0,A8,4.0,10.6,218,5,5
2023,Maserati,Grecale Trofeo,SUV: Small,3.0,6.0,A8,6.0,13.3,268,4,5
2023,Maserati,Levante GT,SUV: Standard,3.0,6.0,A8,6.0,15.1,308,4,3
2023,Maserati,Levante Modena,SUV: Standard,3.0,6.0,A8,6.0,15.1,308,4,3
2023,Maserati,Levante Modena V8,SUV: Standard,3.8,8.0,A8,8.0,17.4,349,3,1
2023,Maserati,Levante Trofeo,SUV: Standard,3.8,8.0,A8,8.0,17.4,349,3,1
2023,Maserati,MC20,Two-seater,3.0,6.0,AS8,6.0,15.4,295,4,5
2023,Maserati,MC20 Spyder,Two-seater,3.0,6.0,AS8,6.0,15.6,299,4,5
2023,Maserati,Quattroporte GT,Full-size,3.0,6.0,A8,6.0,14.4,281,4,3
2023,Maserati,Quattroporte Modena,Full-size,3.0,6.0,A8,6.0,14.4,281,4,3
2023,Maserati,Quattroporte Modena AWD,Full-size,3.0,6.0,A8,6.0,14.1,284,4,3
2023,Maserati,Quattroporte Trofeo,Full-size,3.8,8.0,A8,8.0,17.4,348,3,1
2023,Mazda,CX-30 4WD,SUV: Small,2.0,4.0,AS6,4.0,9.4,202,5,7
2023,Mazda,CX-30 4WD,SUV: Small,2.5,4.0,AS6,4.0,9.0,192,6,7
2023,Mazda,CX-30 Turbo 4WD,SUV: Small,2.5,4.0,AS6,4.0,10.5,220,5,5
2023,Mazda,CX-5 4WD,SUV: Small,2.5,4.0,AS6,4.0,9.8,209,5,6
2023,Mazda,CX-5 Turbo 4WD,SUV: Small,2.5,4.0,AS6,4.0,10.8,230,5,5
2023,Mazda,CX-50 4WD,SUV: Small,2.5,4.0,AS6,4.0,9.7,209,5,7
2023,Mazda,CX-50 Turbo 4WD,SUV: Small,2.5,4.0,AS6,4.0,10.4,220,5,3
2023,Mazda,CX-9 4WD,SUV: Small,2.5,4.0,AS6,4.0,11.6,245,5,5
2023,Mazda,Mazda3 4-Door,Compact,2.0,4.0,AS6,4.0,8.4,178,6,7
2023,Mazda,Mazda3 4-Door (SIL),Compact,2.0,4.0,M6,4.0,8.7,180,6,7
2023,Mazda,Mazda3 4-Door,Compact,2.5,4.0,AS6,4.0,8.6,179,6,7
2023,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4.0,AS6,4.0,8.8,185,6,7
2023,Mazda,Mazda3 4-Door Turbo 4WD,Compact,2.5,4.0,AS6,4.0,10.1,207,5,5
2023,Mazda,Mazda3 5-Door,Mid-size,2.0,4.0,AS6,4.0,8.6,181,6,7
2023,Mazda,Mazda3 5-Door (SIL),Mid-size,2.0,4.0,M6,4.0,8.7,181,6,7
2023,Mazda,Mazda3 5-Door,Mid-size,2.5,4.0,AS6,4.0,8.7,183,6,7
2023,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4.0,M6,4.0,9.0,184,6,7
2023,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4.0,AS6,4.0,9.0,190,6,7
2023,Mazda,Mazda3 5-Door Turbo 4WD,Mid-size,2.5,4.0,AS6,4.0,10.1,209,5,5
2023,Mazda,MX-5,Two-seater,2.0,4.0,AS6,4.0,9.0,186,6,3
2023,Mazda,MX-5 (SIL),Two-seater,2.0,4.0,M6,4.0,9.0,189,6,3
2023,Mercedes-Benz,AMG C 43 4MATIC Cabriolet,Subcompact,3.0,6.0,A9,6.0,13.3,268,4,5
2023,Mercedes-Benz,AMG C 43 4MATIC Coupe,Subcompact,3.0,6.0,A9,6.0,12.9,257,5,5
2023,Mercedes-Benz,AMG CLA 35 4MATIC Coupe,Compact,2.0,4.0,AM7,4.0,11.4,232,5,5
2023,Mercedes-Benz,AMG CLA 45 4MATIC Coupe,Compact,2.0,4.0,AM8,4.0,12.0,241,5,3
2023,Mercedes-Benz,AMG CLS 53 4MATIC+ Coupe,Compact,3.0,6.0,A9,6.0,11.6,241,5,6
2023,Mercedes-Benz,AMG E 53 4MATIC+ Sedan,Mid-size,3.0,6.0,A9,6.0,11.0,227,5,6
2023,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Subcompact,3.0,6.0,A9,6.0,11.6,242,5,6
2023,Mercedes-Benz,AMG E 53 4MATIC+ Coupe,Subcompact,3.0,6.0,A9,6.0,11.5,238,5,6
2023,Mercedes-Benz,AMG GLA 35 4MATIC SUV,Station wagon: Small,2.0,4.0,AM8,4.0,10.7,222,5,5
2023,Mercedes-Benz,AMG GLA 45 4MATIC SUV,Station wagon: Small,2.0,4.0,AM8,4.0,12.2,256,5,3
2023,Mercedes-Benz,AMG GLB 35 4MATIC SUV,Station wagon: Mid-size,2.0,4.0,AM8,4.0,11.3,238,5,5
2023,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,SUV: Small,3.0,6.0,A9,6.0,13.5,274,4,5
2023,Mercedes-Benz,AMG GLE 53 4MATIC+ SUV,SUV: Standard,3.0,6.0,A9,6.0,13.4,284,4,6
2023,Mercedes-Benz,AMG GLE 53 4MATIC+ Coupe,SUV: Standard,3.0,6.0,A9,6.0,13.1,277,4,6
2023,Mercedes-Benz,AMG GLE 63 S 4MATIC+ SUV,SUV: Standard,4.0,8.0,A9,8.0,16.3,343,3,5
2023,Mercedes-Benz,AMG GLE 63 S 4MATIC+ Coupe,SUV: Standard,4.0,8.0,A9,8.0,16.5,347,3,5
2023,Mercedes-Benz,AMG GLS 63 4MATIC+ SUV,SUV: Standard,4.0,8.0,A9,8.0,16.6,354,3,5
2023,Mercedes-Benz,AMG GT 53 4MATIC+ Coupe,Compact,3.0,6.0,A9,6.0,12.3,262,4,6
2023,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,2.0,4.0,A9,4.0,11.0,223,5,6
2023,Mercedes-Benz,C 300 4MATIC Coupe,Subcompact,2.0,4.0,A9,4.0,10.7,218,5,6
2023,Mercedes-Benz,C 300 4MATIC Sedan,Compact,2.0,4.0,A9,4.0,9.8,201,6,7
2023,Mercedes-Benz,CLA 250 4MATIC Coupe,Compact,2.0,4.0,AM7,4.0,9.8,200,6,5
2023,Mercedes-Benz,CLS 450 4MATIC Coupe,Compact,3.0,6.0,A9,6.0,11.0,229,5,6
2023,Mercedes-Benz,E 350 4MATIC Sedan,Mid-size,2.0,4.0,A9,4.0,11.2,228,5,6
2023,Mercedes-Benz,E 450 4MATIC Cabriolet,Subcompact,3.0,6.0,A9,6.0,11.2,233,5,6
2023,Mercedes-Benz,E 450 4MATIC Coupe,Subcompact,3.0,6.0,A9,6.0,11.0,225,5,6
2023,Mercedes-Benz,E 450 4MATIC Sedan,Mid-size,3.0,6.0,A9,6.0,10.6,219,5,6
2023,Mercedes-Benz,E 450 4MATIC All-Terrain Wagon,Station wagon: Mid-size,3.0,6.0,A9,6.0,11.4,233,5,6
2023,Mercedes-Benz,G 550 SUV,SUV: Standard,4.0,8.0,A9,8.0,17.9,383,2,3
2023,Mercedes-Benz,GLA 250 4MATIC SUV,SUV: Small,2.0,4.0,AM8,4.0,10.3,210,5,5
2023,Mercedes-Benz,GLB 250 4MATIC SUV,SUV: Small,2.0,4.0,AM8,4.0,10.7,221,5,5
2023,Mercedes-Benz,GLC 300 4MATIC Coupe,SUV: Small,2.0,4.0,A9,4.0,12.2,253,5,6
2023,Mercedes-Benz,GLE 350 4MATIC SUV,SUV: Standard,2.0,4.0,A9,4.0,12.1,257,5,5
2023,Mercedes-Benz,GLE 450 4MATIC SUV,SUV: Standard,3.0,6.0,A9,6.0,11.5,245,5,6
2023,Mercedes-Benz,GLE 450 4MATIC Coupe,SUV: Standard,3.0,6.0,A9,6.0,11.7,247,5,6
2023,Mercedes-Benz,GLS 450 4MATIC SUV,SUV: Standard,3.0,6.0,A9,6.0,12.7,270,4,6
2023,Mercedes-Benz,GLS 580 4MATIC SUV,SUV: Standard,4.0,8.0,A9,8.0,14.9,310,4,5
2023,Mercedes-Benz,GLS 600 4MATIC Maybach SUV,SUV: Standard,4.0,8.0,A9,8.0,16.8,346,3,5
2023,Mercedes-Benz,Maybach S 580 4MATIC Sedan,Full-size,4.0,8.0,A9,8.0,15.9,305,4,5
2023,Mercedes-Benz,Metris Cargo Van,Special purpose vehicle,2.0,4.0,A9,4.0,12.6,271,4,6
2023,Mercedes-Benz,Metris Cargo Van LWB,Special purpose vehicle,2.0,4.0,A9,4.0,12.6,271,4,6
2023,Mercedes-Benz,Metris Passenger Van,Special purpose vehicle,2.0,4.0,A9,4.0,13.4,285,4,6
2023,Mercedes-Benz,S 500 4MATIC Sedan,Full-size,3.0,6.0,A9,6.0,12.0,242,5,6
2023,Mercedes-Benz,S 580 4MATIC Sedan,Full-size,4.0,8.0,A9,8.0,14.3,285,4,5
2023,MINI,Cooper 3 Door,Subcompact,1.5,3.0,AM7,3.0,8.2,170,6,7
2023,MINI,Cooper 3 Door,Subcompact,1.5,3.0,M6,3.0,8.6,177,6,7
2023,MINI,Cooper 5 Door,Subcompact,1.5,3.0,AM7,3.0,8.2,170,6,7
2023,MINI,Cooper 5 Door,Subcompact,1.5,3.0,M6,3.0,8.6,177,6,7
2023,MINI,Cooper Clubman ALL4,Mid-size,1.5,3.0,AS8,3.0,9.6,199,6,7
2023,MINI,Cooper Convertible,Minicompact,1.5,3.0,AM7,3.0,8.2,170,6,7
2023,MINI,Cooper Convertible,Minicompact,1.5,3.0,M6,3.0,8.6,177,6,7
2023,MINI,Cooper Countryman,Mid-size,1.5,3.0,AM7,3.0,9.1,194,6,7
2023,MINI,Cooper Countryman ALL4,Mid-size,1.5,3.0,AS8,3.0,10.1,209,5,7
2023,MINI,Cooper S 3 Door,Subcompact,2.0,4.0,AM7,4.0,8.5,174,6,7
2023,MINI,Cooper S 3 Door,Subcompact,2.0,4.0,M6,4.0,10.3,205,5,7
2023,MINI,Cooper S 5 Door,Subcompact,2.0,4.0,AM7,4.0,8.5,174,6,7
2023,MINI,Cooper S 5 Door,Subcompact,2.0,4.0,M6,4.0,10.3,205,5,7
2023,MINI,Cooper S Clubman,Mid-size,2.0,4.0,AM7,4.0,9.3,191,6,7
2023,MINI,Cooper S Clubman,Mid-size,2.0,4.0,M6,4.0,10.9,217,5,7
2023,MINI,Cooper S Clubman ALL4,Mid-size,2.0,4.0,AS8,4.0,10.1,206,5,7
2023,MINI,Cooper S Convertible,Minicompact,2.0,4.0,AM7,4.0,8.8,182,6,7
2023,MINI,Cooper S Convertible,Minicompact,2.0,4.0,M6,4.0,10.1,205,5,7
2023,MINI,Cooper S Countryman,Mid-size,2.0,4.0,AM7,4.0,9.7,199,6,7
2023,MINI,Cooper S Countryman ALL4,Mid-size,2.0,4.0,AS8,4.0,10.4,212,5,7
2023,MINI,John Cooper Works 3 Door,Subcompact,2.0,4.0,AS8,4.0,9.3,191,6,7
2023,MINI,John Cooper Works 3 Door,Subcompact,2.0,4.0,M6,4.0,10.7,216,5,7
2023,MINI,John Cooper Works Clubman ALL4,Mid-size,2.0,4.0,AS8,4.0,10.1,210,5,3
2023,MINI,John Cooper Works Convertible,Minicompact,2.0,4.0,AS8,4.0,9.7,200,6,7
2023,MINI,John Cooper Works Countryman ALL4,Mid-size,2.0,4.0,AS8,4.0,10.0,210,5,3
2023,Mitsubishi,Eclipse Cross 4WD,SUV: Small,1.5,4.0,AV8,4.0,9.6,216,5,5
2023,Mitsubishi,Mirage,Compact,1.2,3.0,AV,3.0,6.6,143,7,5
2023,Mitsubishi,Mirage,Compact,1.2,3.0,M5,3.0,7.1,151,7,5
2023,Mitsubishi,Outlander 4WD,SUV: Small,2.5,4.0,AV8,4.0,9.7,208,5,6
2023,Mitsubishi,RVR,SUV: Small,2.0,4.0,AV6,4.0,9.7,207,5,5
2023,Mitsubishi,RVR 4WD,SUV: Small,2.0,4.0,AV6,4.0,10.0,213,5,5
2023,Mitsubishi,RVR 4WD,SUV: Small,2.4,4.0,AV6,4.0,10.3,218,5,5
2023,Nissan,Altima AWD,Mid-size,2.5,4.0,AV,4.0,9.1,187,6,7
2023,Nissan,Altima AWD SR/Platinum,Mid-size,2.5,4.0,AV,4.0,9.3,191,6,7
2023,Nissan,Armada 4WD,SUV: Standard,5.6,8.0,AS7,8.0,17.5,362,2,3
2023,Nissan,Frontier,Pickup truck: Standard,3.8,6.0,AS9,6.0,12.5,260,4,5
2023,Nissan,Frontier 4WD,Pickup truck: Standard,3.8,6.0,AS9,6.0,12.8,273,4,5
2023,Nissan,Frontier 4WD Pro-4X,Pickup truck: Standard,3.8,6.0,AS9,6.0,13.3,283,4,5
2023,Nissan,GT-R,Subcompact,3.8,6.0,AM6,6.0,14.4,300,4,3
2023,Nissan,Kicks,Mid-size,1.6,4.0,AV,4.0,7.7,169,6,7
2023,Nissan,Maxima,Mid-size,3.5,6.0,AV7,6.0,11.6,233,5,3
2023,Nissan,Murano AWD,Station wagon: Mid-size,3.5,6.0,AV7,6.0,12.0,245,5,5
2023,Nissan,Pathfinder 4WD,SUV: Small,3.5,6.0,AS9,6.0,11.6,246,5,5
2023,Nissan,Pathfinder 4WD Rock Creek,SUV: Small,3.5,6.0,AS9,6.0,11.9,260,4,5
2023,Nissan,Qashqai,Station wagon: Small,2.0,4.0,AV8,4.0,8.6,188,6,6
2023,Nissan,Qashqai AWD,Station wagon: Small,2.0,4.0,AV8,4.0,9.0,196,6,6
2023,Nissan,Rogue,SUV: Small,1.5,3.0,AV8,3.0,7.8,170,6,6
2023,Nissan,Rogue,SUV: Small,2.5,4.0,AV8,4.0,9.0,190,6,7
2023,Nissan,Rogue AWD,SUV: Small,1.5,3.0,AV8,3.0,8.4,179,6,6
2023,Nissan,Rogue AWD SL/Platinum,SUV: Small,1.5,3.0,AV8,3.0,8.4,181,6,6
2023,Nissan,Rogue AWD,SUV: Small,2.5,4.0,AV8,4.0,9.2,195,6,7
2023,Nissan,Sentra,Mid-size,2.0,4.0,AV,4.0,8.0,167,6,7
2023,Nissan,Sentra SR,Mid-size,2.0,4.0,AV,4.0,8.2,171,6,7
2023,Nissan,Sentra,Mid-size,2.0,4.0,M6,4.0,9.2,185,6,7
2023,Nissan,Sentra SR,Mid-size,2.0,4.0,M6,4.0,9.4,189,6,7
2023,Nissan,Versa,Compact,1.6,4.0,AV,4.0,7.4,158,7,7
2023,Nissan,Versa,Compact,1.6,4.0,M5,4.0,8.6,181,6,7
2023,Nissan,Z,Two-seater,3.0,6.0,AS9,6.0,12.3,249,5,5
2023,Nissan,Z,Two-seater,3.0,6.0,M6,6.0,13.4,280,4,5
2023,Porsche,911 Carrera,Minicompact,3.0,6.0,AM8,6.0,13.1,275,4,5
2023,Porsche,911 Carrera Cabriolet,Minicompact,3.0,6.0,AM8,6.0,13.1,275,4,5
2023,Porsche,911 Carrera S,Minicompact,3.0,6.0,AM8,6.0,12.9,274,4,5
2023,Porsche,911 Carrera S,Minicompact,3.0,6.0,M7,6.0,12.8,264,4,5
2023,Porsche,911 Carrera S Cabriolet,Minicompact,3.0,6.0,AM8,6.0,12.9,273,4,5
2023,Porsche,911 Carrera S Cabriolet,Minicompact,3.0,6.0,M7,6.0,13.8,275,4,5
2023,Ram,1500 eTorque,Pickup truck: Standard,3.6,6.0,A8,6.0,11.9,253,5,7
2023,Ram,1500 eTorque,Pickup truck: Standard,5.7,8.0,A8,8.0,13.0,275,4,5
2023,Ram,1500 4X4 EcoDiesel,Pickup truck: Standard,3.0,6.0,A8,6.0,11.1,260,4,1
2023,Ram,1500 4X4 eTorque,Pickup truck: Standard,3.6,6.0,A8,6.0,12.1,259,4,7
2023,Ram,1500 4X4,Pickup truck: Standard,5.7,8.0,A8,8.0,16.1,325,3,5
2023,Ram,1500 4X4 eTorque,Pickup truck: Standard,5.7,8.0,A8,8.0,13.5,284,4,5
2023,Ram,1500 4X4 TRX,Pickup truck: Standard,6.2,8.0,A8,8.0,22.4,465,1,1
2023,Ram,1500 Classic,Pickup truck: Standard,3.6,6.0,A8,6.0,13.6,276,4,7
2023,Ram,1500 Classic,Pickup truck: Standard,5.7,8.0,A8,8.0,16.1,322,3,5
2023,Ram,1500 Classic 4X4,Pickup truck: Standard,3.6,6.0,A8,6.0,14.5,294,4,7
2023,Ram,1500 Classic 4X4,Pickup truck: Standard,5.7,8.0,A8,8.0,16.2,330,3,5
2023,Rolls-Royce,Cullinan,Station wagon: Mid-size,6.7,12.0,AS8,12.0,20.1,389,2,3
2023,Rolls-Royce,Cullinan Black Badge,Station wagon: Mid-size,6.7,12.0,AS8,12.0,20.1,389,2,3
2023,Rolls-Royce,Ghost,Full-size,6.7,12.0,AS8,12.0,19.9,388,2,3
2023,Rolls-Royce,Ghost Black Badge,Full-size,6.7,12.0,AS8,12.0,19.9,388,2,3
2023,Rolls-Royce,Ghost Extended,Full-size,6.7,12.0,AS8,12.0,19.9,388,2,3
2023,Rolls-Royce,Phantom,Full-size,6.7,12.0,AS8,12.0,20.2,397,2,3
2023,Rolls-Royce,Phantom Extended,Full-size,6.7,12.0,AS8,12.0,20.2,397,2,3
2023,Subaru,Ascent AWD,SUV: Standard,2.4,4.0,AV8,4.0,12.3,256,5,5
2023,Subaru,BRZ,Minicompact,2.4,4.0,AS6,4.0,11.0,224,5,3
2023,Subaru,BRZ,Minicompact,2.4,4.0,M6,4.0,12.0,247,5,3
2023,Subaru,Crosstrek AWD,SUV: Small,2.0,4.0,AV8,4.0,8.5,184,6,7
2023,Subaru,Crosstrek AWD,SUV: Small,2.0,4.0,M6,4.0,10.5,220,5,7
2023,Subaru,Crosstrek AWD,SUV: Small,2.5,4.0,AV8,4.0,8.8,187,6,7
2023,Subaru,Forester AWD,SUV: Small,2.5,4.0,AV7,4.0,9.0,192,6,7
2023,Subaru,Forester Wilderness AWD,SUV: Small,2.5,4.0,AV8,4.0,9.5,210,5,7
2023,Subaru,Impreza 5-Door AWD,Station wagon: Small,2.0,4.0,AV7,4.0,8.4,178,6,7
2023,Subaru,Impreza 5-Door AWD,Station wagon: Small,2.0,4.0,M5,4.0,10.1,211,5,7
2023,Subaru,Legacy AWD,Full-size,2.4,4.0,AV8,4.0,10.1,209,5,6
2023,Subaru,Legacy AWD,Full-size,2.5,4.0,AV8,4.0,8.7,183,6,7
2023,Subaru,Outback AWD,SUV: Small,2.4,4.0,AV8,4.0,10.6,221,5,6
2023,Subaru,Outback AWD,SUV: Small,2.5,4.0,AV8,4.0,9.2,195,6,7
2023,Subaru,Outback Wilderness AWD,SUV: Small,2.4,4.0,AV8,4.0,11.0,235,5,6
2023,Subaru,WRX AWD,Mid-size,2.4,4.0,AV8,4.0,12.7,262,4,3
2023,Subaru,WRX AWD,Mid-size,2.4,4.0,M6,4.0,12.3,254,5,3
2023,Toyota,4Runner 4WD,SUV: Standard,4.0,6.0,AS5,6.0,14.9,323,3,5
2023,Toyota,4Runner 4WD (Part-Time 4WD),SUV: Standard,4.0,6.0,AS5,6.0,14.8,320,3,5
2023,Toyota,Camry SE,Mid-size,2.5,4.0,AS8,4.0,8.5,174,6,7
2023,Toyota,Camry XSE V6/TRD,Mid-size,3.5,6.0,AS8,6.0,10.8,220,5,5
2023,Toyota,Camry AWD SE,Mid-size,2.5,4.0,AS8,4.0,9.4,192,6,6
2023,Toyota,Camry AWD XSE,Mid-size,2.5,4.0,AS8,4.0,9.5,195,6,6
2023,Toyota,Camry Hybrid LE,Mid-size,2.5,4.0,AV6,4.0,4.9,113,8,7
2023,Toyota,Camry Hybrid SE/XLE/XSE,Mid-size,2.5,4.0,AV6,4.0,5.3,121,8,7
2023,Toyota,Corolla (1-mode),Compact,2.0,4.0,AV10,4.0,7.4,158,7,7
2023,Toyota,Corolla (3-mode),Compact,2.0,4.0,AV10,4.0,7.6,160,7,7
2023,Toyota,Corolla Hatchback,Compact,2.0,4.0,AV10,4.0,7.5,159,7,7
2023,Toyota,Corolla Hybrid,Compact,1.8,4.0,AV,4.0,4.4,110,8,7
2023,Toyota,Corolla Hybrid AWD (2-mode),Compact,1.8,4.0,AV,4.0,4.6,115,8,7
2023,Toyota,Corolla Hybrid AWD (3-mode),Compact,1.8,4.0,AV,4.0,5.0,124,8,7
2023,Toyota,Corolla Cross,SUV: Small,2.0,4.0,AV10,4.0,7.6,171,6,7
2023,Toyota,Corolla Cross AWD,SUV: Small,2.0,4.0,AV10,4.0,8.1,182,6,7
2023,Toyota,Corolla Cross Hybrid AWD,SUV: Small,2.0,4.0,AV6,4.0,5.2,130,8,7
2023,Toyota,Crown AWD,Mid-size,2.4,4.0,AS6,4.0,8.1,182,6,7
2023,Toyota,Crown AWD,Mid-size,2.5,4.0,AV,4.0,5.6,133,8,7
2023,Toyota,GR Corolla,Subcompact,1.6,3.0,M6,3.0,11.1,229,5,5
2023,Toyota,GR Supra 2.0,Two-seater,2.0,4.0,AS8,4.0,9.3,200,6,7
2023,Toyota,GR Supra 3.0,Two-seater,3.0,6.0,AS8,6.0,10.2,212,5,5
2023,Toyota,GR Supra 3.0,Two-seater,3.0,6.0,M6,6.0,12.7,255,5,5
2023,Toyota,GR86,Minicompact,2.4,4.0,AS6,4.0,11.1,225,5,3
2023,Toyota,GR86,Minicompact,2.4,4.0,M6,4.0,11.9,247,5,3
2023,Toyota,Highlander AWD,SUV: Small,2.4,4.0,AS8,4.0,11.0,231,5,7
2023,Toyota,Highlander Hybrid AWD,SUV: Standard,2.5,4.0,AV,4.0,6.7,158,7,7
2023,Toyota,Highlander Hybrid AWD Limited/Platinum,SUV: Standard,2.5,4.0,AV,4.0,6.6,156,7,7
2023,Toyota,Prius AWD,Mid-size,2.0,4.0,AV,4.0,4.8,111,8,7
2023,Toyota,RAV4,SUV: Small,2.5,4.0,AS8,4.0,8.8,184,6,7
2023,Toyota,RAV4 AWD,SUV: Small,2.5,4.0,AS8,4.0,9.5,199,6,6
2023,Toyota,RAV4 AWD (Stop/Start),SUV: Small,2.5,4.0,AS8,4.0,8.8,187,6,6
2023,Toyota,RAV4 AWD LE,SUV: Small,2.5,4.0,AS8,4.0,8.7,184,6,6
2023,Toyota,RAV4 Hybrid AWD,SUV: Small,2.5,4.0,AV,4.0,5.8,141,7,7
2023,Toyota,Sequoia 4WD,SUV: Standard,3.4,6.0,AS10,6.0,12.6,273,4,5
2023,Toyota,Sienna,Minivan,2.5,4.0,AV,4.0,6.6,154,7,7
2023,Toyota,Sienna AWD,Minivan,2.5,4.0,AV,4.0,6.8,158,7,7
2023,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6.0,AS6,6.0,13.0,278,4,5
2023,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6.0,M6,6.0,13.8,299,4,5
2023,Toyota,Tacoma 4WD D-Cab TRD Off-Road/PRO,Pickup truck: Small,3.5,6.0,M6,6.0,13.8,300,4,5
2023,Toyota,Tundra,Pickup truck: Standard,3.4,6.0,AS10,6.0,13.1,277,4,5
2023,Toyota,Tundra 4WD,Pickup truck: Standard,3.4,6.0,AS10,6.0,13.6,285,4,5
2023,Toyota,Tundra 4WD TRD,Pickup truck: Standard,3.4,6.0,AS10,6.0,13.5,286,4,5
2023,Toyota,Tundra Hybrid 4WD,Pickup truck: Standard,3.4,6.0,AS10,6.0,12.7,274,4,5
2023,Toyota,Tundra Hybrid 4WD TRD PRO,Pickup truck: Standard,3.4,6.0,AS10,6.0,12.9,287,4,5
2023,Toyota,Venza AWD,SUV: Small,2.5,4.0,AV,4.0,5.9,142,7,7
2023,Volkswagen,Atlas,SUV: Small,2.0,4.0,AS8,4.0,11.0,240,5,3
2023,Volkswagen,Atlas 4MOTION,SUV: Small,2.0,4.0,AS8,4.0,11.8,255,5,3
2023,Volkswagen,Atlas 4MOTION,SUV: Small,3.6,6.0,AS8,6.0,13.4,279,4,5
2023,Volkswagen,Atlas Cross Sport,SUV: Small,2.0,4.0,AS8,4.0,11.0,243,5,3
2023,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,2.0,4.0,AS8,4.0,11.8,256,5,3
2023,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,3.6,6.0,AS8,6.0,13.1,275,4,5
2023,Volkswagen,Golf GTI,Compact,2.0,4.0,AM7,4.0,9.7,198,6,5
2023,Volkswagen,Golf GTI,Compact,2.0,4.0,M6,4.0,10.0,205,5,5
2023,Volkswagen,Golf R,Compact,2.0,4.0,A7,4.0,10.3,213,5,5
2023,Volkswagen,Golf R,Compact,2.0,4.0,M6,4.0,11.8,237,5,5
2023,Volkswagen,Jetta,Compact,1.5,4.0,AS8,4.0,7.7,159,7,7
2023,Volkswagen,Jetta Comfortline/Highline,Compact,1.5,4.0,AS8,4.0,8.1,167,6,7
2023,Volkswagen,Jetta,Compact,1.5,4.0,M6,4.0,8.2,165,7,7
